Date;Time;Date/time;Latitude [degrees];Longitude [degrees];Position;Course [degrees];Heading [degrees];Speed [km/h];Fuel consumption;Fuel total 1;Fuel total 2;Pull force
2020-07-04;02:06:54;2020-07-04 02:06:54;50,36296;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:06:59;2020-07-04 02:06:59;50,36296;7,59841;50°21,778' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:07:04;2020-07-04 02:07:04;50,36296;7,59841;50°21,778' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:07:09;2020-07-04 02:07:09;50,36296;7,59842;50°21,778' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:07:14;2020-07-04 02:07:14;50,36296;7,59842;50°21,778' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:07:19;2020-07-04 02:07:19;50,36296;7,59841;50°21,778' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:07:24;2020-07-04 02:07:24;50,36296;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:07:29;2020-07-04 02:07:29;50,36296;7,59840;50°21,777' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:07:34;2020-07-04 02:07:34;50,36295;7,59840;50°21,777' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:07:39;2020-07-04 02:07:39;50,36295;7,59840;50°21,777' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:07:44;2020-07-04 02:07:44;50,36296;7,59840;50°21,777' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
